Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
2021-02-1,20.7,28.9,0.8,0.4,6.8,NNE,44.0,17:26,22.1,86,7.0,S,7,1016.1,28.3,68,1,ESE,17,1012.3
2021-02-2,17.5,25.8,17.4,7.6,5.9,SSW,43.0,04:49,19.1,87,7.0,SW,17,1010.5,23.2,60,2,SE,24,1010.5
2021-02-3,17.5,25.8,5.0,7.8,9.3,S,31.0,09:10,19.4,72,1.0,SSW,15,1013.7,24.7,56,5,ESE,17,1012.6
2021-02-4,17.9,28.9,0.0,6.8,10.1,NE,48.0,13:58,21.5,88,6.0, ,Calm,1013.4,27.7,62,5,NE,30,1010.0
2021-02-5,20.8,28.3,0.0,8.4,11.2,NE,54.0,12:25,23.5,84,2.0,NE,17,1012.1,28.1,71,2,NE,33,1009.0
2021-02-6,21.4,24.6,0.0,9.0,1.1,NE,37.0,23:06,23.6,83,8.0,NE,11,1004.8,23.1,95,8,NE,13,1002.9
2021-02-7,19.4,28.8,1.4,3.4,11.2,SE,43.0,15:06,21.0,88,2.0,WNW,15,1006.4,27.3,60,5,ESE,22,1006.8
2021-02-8,20.1,24.2,0.2,8.6,3.6,SSE,37.0,08:18,20.9,79,6.0,SE,22,1014.0,22.9,64,7,S,20,1013.6
2021-02-9,19.1,25.8,0.0,5.4,6.5,SE,37.0,13:00,21.6,63,7.0,SE,17,1017.7,23.5,58,4,SSE,20,1016.7
2021-02-10,16.6,27.1,2.4,6.4,9.9,SSE,30.0,00:17,18.7,93,5.0,WNW,11,1017.7,26.7,55,4,ESE,15,1015.5
2021-02-11,17.8,27.9,0.2,9.2,11.9,NNE,46.0,19:36,20.4,76,1.0,NW,9,1015.3,27.6,54,1,ENE,28,1011.8
2021-02-12,18.9,33.2,0.0,11.0,4.6,NNE,50.0,23:37,21.2,71,8.0,ENE,7,1008.8,31.6,49,6,N,22,1005.0
2021-02-13,20.2,20.6,15.4,7.4,0.0,SSE,46.0,10:42,20.3,99,8.0,SSW,19,1007.6,20.2,93,8,SSE,26,1009.9
2021-02-14,16.8,25.3,14.4,2.0,11.1,SSE,48.0,13:14,19.0,92,3.0,SSW,19,1016.1,23.4,59,4,S,22,1015.8
2021-02-15,18.6,24.0,0.0,8.0,4.1,S,70.0,16:53,20.5,63,7.0,S,22,1018.9,23.0,62,6,SSW,37,1018.6
2021-02-16,19.0,27.5,7.8,5.2,8.7,SE,37.0,12:32,21.8,88,7.0,ESE,19,1021.5,26.0,65,5,ESE,22,1021.6
2021-02-17,18.8,27.0,9.2,7.8,7.0,ESE,39.0,13:53,21.3,74,7.0,SE,20,1023.9,23.9,64,6,ESE,33,1023.8
2021-02-18,19.5,25.6,0.0,6.4,5.2,ESE,39.0,10:24,22.3,61,1.0,ESE,20,1024.8,23.1,81,7,ESE,2,1023.6
2021-02-19,20.4,29.7,7.0,6.4,9.7,E,43.0,23:19,23.7,82,6.0,E,22,1021.7,26.9,68,5,E,15,1018.5
2021-02-20,20.2,29.3,0.0,6.2,10.7,E,26.0,14:57,22.5,98,7.0,WNW,4,1016.7,28.9,72,1,E,13,1013.5
2021-02-21,21.4,29.2,0.0,5.4,11.5,ESE,33.0,14:49,23.2,91,6.0,SW,6,1011.5,27.7,64,3,SE,19,1008.8
2021-02-22,20.1,29.5,0.0,5.6,10.7,SSW,57.0,20:16,22.0,91,1.0,WNW,15,1006.8,29.0,63,1,SSE,28,1005.4
2021-02-23,19.8,21.4,0.0,8.4,0.0,S,48.0,16:24,21.3,67,7.0,SSE,22,1012.5,20.8,60,7,S,26,1014.2
2021-02-24,16.5,21.9,30.2,5.6,2.2,SE,41.0,23:15,18.1,99,6.0,SW,13,1018.0,19.8,94,7,S,19,1016.4
2021-02-25,17.9,25.8,4.6,2.0,0.9,E,20.0,14:48,18.6,97,7.0,WNW,9,1011.4,23.2,88,8,ESE,7,1010.4
2021-02-26,17.8,28.0,4.2,1.2,10.7,ESE,39.0,16:06,20.9,95,1.0,SSW,11,1010.2,27.8,60,1,ESE,22,1009.5
2021-02-27,20.1,23.2,0.2,7.6,0.0,ESE,22.0,23:11,20.1,90,8.0,N,2,1014.6,22.5,90,8,ENE,13,1012.4
2021-02-28,19.8,28.9,0.2,2.8,10.9,SSW,28.0,07:17,22.2,88,6.0,SSW,17,1012.7,28.3,62,1,ESE,19,1010.8
2021-03-1,19.8,30.8,0.2,6.4,9.5,SSW,54.0,22:36,21.5,95,7.0,W,9,1010.7,30.1,69,1,ENE,22,1005.7
2021-03-2,20.1,24.7,0.0,8.2,7.7,SSW,48.0,23:41,21.4,78,5.0,SW,9,1011.5,22.0,57,5,SSE,26,1012.3
2021-03-3,18.1,23.5,0.6,7.6,7.9,S,44.0,08:23,19.0,69,8.0,S,20,1015.7,22.9,59,3,SE,20,1015.2
2021-03-4,16.0,28.7,0.4,6.8,11.3,ENE,33.0,15:40,17.8,81,1.0,WNW,15,1015.1,28.2,56,2,ENE,22,1009.3
2021-03-5,17.8,25.0,0.2,8.0,10.2,SSE,52.0,10:52,20.1,75,1.0,WSW,9,1007.4,24.2,52,2,SSE,31,1008.7
2021-03-6,17.9,24.8,0.0,8.4,9.3,SSE,37.0,16:58,19.9,55,7.0,S,15,1012.9,22.9,48,1,S,17,1012.3
2021-03-7,16.1,27.3,0.0,7.0,9.5,NE,37.0,17:11,18.0,75,4.0,W,15,1015.7,26.6,59,5,E,24,1012.3
2021-03-8,18.0,31.2,0.0,7.6,4.9,WNW,46.0,16:18,20.9,87,7.0,WNW,9,1011.9,28.5,56,7,NNW,11,1007.9
2021-03-9,19.6,28.8,0.0,6.2,8.4,SSE,39.0,12:56,21.8,78,7.0,WNW,17,1011.4,28.3,63,5,SE,24,1012.1
2021-03-10,20.4,27.9,0.0,6.6,3.6,ENE,33.0,19:28,21.8,76,5.0,SE,13,1020.6,27.1,61,6,E,22,1020.0
2021-03-11,20.0,28.1,0.2,4.2,3.9,E,43.0,13:02,21.4,91,7.0,NNE,6,1021.9,24.9,69,7,ENE,24,1019.9
2021-03-12,21.4,27.4,1.8,7.8,2.1,NE,44.0,17:22,22.6,83,7.0,NNW,9,1018.3,25.5,74,7,ENE,17,1015.6
2021-03-13,20.4,29.4,25.6,0.6,10.2,NNE,46.0,16:56,20.9,99,3.0,W,7,1015.0,26.8,74,5,ENE,11,1010.2
2021-03-14,19.3,19.3,22.8,10.0,0.0,S,57.0,10:38,19.3,98,8.0,SSW,24,1012.8,16.7,89,8,SSW,28,1015.8
2021-03-15,12.2,24.3,21.6,4.0,10.8,SSW,41.0,09:23,14.0,85,1.0,W,19,1022.1,23.4,57,1,SSE,20,1021.6
2021-03-16,14.0,21.2,0.0,6.6,0.3,ESE,46.0,20:54,17.1,76,8.0,W,9,1025.7,20.1,85,8,W,6,1023.9
2021-03-17,17.1,23.8,13.6,2.4,1.1,ESE,52.0,15:24,19.9,77,7.0,SE,24,1025.5,21.9,71,7,ESE,33,1024.0
2021-03-18,18.0,21.5,9.8,6.2,0.0,ESE,57.0,21:14,21.4,78,8.0,ESE,41,1024.3,19.5,98,8,E,13,1024.1
2021-03-19,17.3,25.7,54.4,3.4,1.3,ESE,57.0,22:52,21.4,78,8.0,ESE,28,1025.6,22.9,73,7,ESE,28,1024.9
2021-03-20,18.3,21.8,47.6,2.8,0.0,ENE,78.0,16:10,19.6,100,8.0,ESE,26,1022.5,19.1,100,8,E,31,1021.1
2021-03-21,19.0,20.3,110.4,,0.0,E,70.0,06:47,19.4,94,8.0,E,44,1024.8,19.1,88,8,ENE,22,1024.1
2021-03-22,18.0,19.9,28.4,4.6,0.0,E,44.0,23:12,18.0,99,8.0,NNE,22,1023.1,18.9,99,8,ENE,17,1019.6
2021-03-23,17.2,20.4,46.8,0.4,0.0,NE,59.0,07:49,18.5,100,8.0,NE,31,1008.5,19.2,100,8,NNE,24,1000.9
2021-03-24,17.7,29.2,19.4,1.8,10.7,WNW,46.0,14:15,20.4,85,1.0,WNW,15,998.7,29.0,44,4,WNW,26,997.7
2021-03-25,17.1,29.1,0.0,6.6,9.0,W,33.0,20:26,18.9,78,7.0,SSW,2,1003.4,24.0,62,6,E,13,1003.3
2021-03-26,15.2,26.3,2.0,6.6,10.3,W,26.0,23:01,16.8,82,1.0,WNW,19,1013.7,25.4,57,2,ESE,19,1011.8
2021-03-27,16.6,28.5,0.2,4.6,9.8,W,28.0,05:27,17.8,92,1.0,WNW,17,1013.8,28.0,33,3,W,6,1011.2
2021-03-28,16.7,27.0,0.0,6.8,10.6,ESE,31.0,13:24,17.7,87,1.0,WNW,13,1017.6,24.4,54,1,SE,20,1015.6
2021-03-29,15.7,26.7,0.0,6.0,10.5,ESE,26.0,15:12,17.1,89,1.0,WNW,15,1020.2,25.9,56,2,ESE,20,1018.7
2021-03-30,16.2,23.3,4.2,7.2,7.1,S,39.0,16:33,17.4,74,7.0,SSW,17,1023.8,22.4,49,7,S,20,1022.6
2021-03-31,14.4,24.6,7.2,6.2,8.9,SSW,43.0,11:21,15.5,84,7.0,W,20,1024.4,23.8,48,1,S,19,1022.9
2021-04-1,14.6,27.3,6.6,4.8,9.8,W,26.0,01:36,15.9,92,1.0,W,17,1025.0,26.7,58,2,E,13,1023.2
2021-04-2,15.9,27.3,0.0,2.8,10.8,ESE,20.0,13:18,17.5,98,3.0,WNW,15,1026.5,26.3,60,1,ESE,15,1025.7
2021-04-3,16.0,26.9,0.0,4.0,10.8,NE,30.0,12:50,17.3,97,1.0,WNW,19,1026.2,26.6,58,1,ENE,20,1022.3
2021-04-4,16.7,27.3,0.0,7.2,9.9,NNE,31.0,16:17,20.4,86,1.0,WNW,11,1019.8,25.0,71,6,E,11,1015.8
2021-04-5,17.8,28.3,0.0,5.6,10.2,SSE,31.0,08:55,23.1,86,2.0,S,19,1019.5,28.2,64,2,SSE,19,1018.3
2021-04-6,19.2,27.5,0.6,3.3,7.7,ESE,31.0,16:44,22.4,96,2.0,WNW,9,1021.9,24.3,77,6,ESE,20,1019.8
2021-04-7,18.6,26.5,1.2,4.4,6.5,ENE,37.0,19:12,21.9,98,5.0,ESE,13,1019.3,23.7,77,7,SE,17,1015.7
2021-04-8,18.4,26.8,6.8,3.2,10.0,N,22.0,03:06,20.7,99,2.0,WNW,9,1014.0,26.7,64,2,E,13,1009.9
2021-04-9,17.2,28.8,0.0,4.8,6.4,SSE,52.0,18:24,20.2,87,2.0,W,13,1005.3,28.6,51,1,W,4,1001.5
2021-04-10,16.5,24.5,0.2,6.4,8.0,W,48.0,20:15,16.9,74,7.0,W,19,1006.9,23.9,34,1,W,26,1004.0
2021-04-11,13.5,19.7,0.0,5.8,10.6,W,67.0,10:04,16.5,42,1.0,W,31,1009.3,18.5,31,1,WSW,31,1010.2
2021-04-12,9.6,20.5,0.0,6.8,10.9,WSW,37.0,08:20,13.7,54,1.0,W,24,1019.4,19.4,36,1,SSE,9,1018.2
2021-04-13,10.3,22.9,0.0,4.0,10.2,W,31.0,06:58,14.5,71,1.0,WNW,15,1022.9,22.5,53,2,ENE,20,1018.1
2021-04-14,14.1,27.8,0.0,5.4,8.5,NW,28.0,10:58,20.3,49,6.0,WNW,11,1015.0,26.0,31,5,NNW,13,1011.8
2021-04-15,16.3,26.7,0.0,6.4,10.2,W,33.0,23:26,19.8,51,1.0,WNW,11,1016.1,26.4,31,3,WNW,4,1012.1
2021-04-16,15.7,21.9,0.0,6.4,5.8,SSE,44.0,11:06,18.4,50,5.0,WNW,15,1020.7,19.3,60,6,SSE,24,1021.4
2021-04-17,14.6,18.5,0.0,4.0,0.1,SE,19.0,00:04,16.0,80,8.0,WNW,7,1023.3,18.2,60,8,ENE,7,1021.6
2021-04-18,10.9,23.1,0.0,4.0,9.6,W,24.0,05:03,14.4,86,4.0,W,15,1022.2,22.5,58,2,E,11,1018.9
2021-04-19,11.8,24.2,0.0,1.6,10.5,WNW,22.0,04:09,14.9,86,1.0,WNW,17,1019.1,22.2,59,0,E,19,1014.4
2021-04-20,11.2,22.9,0.0,4.0,6.8,WNW,28.0,00:14,15.9,67,2.0,WNW,13,1016.0,22.1,46,6,NNE,11,1010.7
2021-04-21,14.1,20.9,0.0,5.2,10.4,SW,44.0,09:34,15.6,54,1.0,SW,20,1013.4,19.5,45,1,SSE,22,1013.0
2021-04-22,10.3,21.3,0.0,6.0,10.6,WSW,46.0,17:59,14.0,63,1.0,W,19,1013.5,20.3,33,1,WSW,17,1010.8
2021-04-23,9.2,23.1,0.0,5.4,10.6,W,46.0,10:27,14.0,63,1.0,W,9,1018.0,22.4,41,1,ESE,17,1016.1
2021-04-24,10.5,23.5,0.0,4.0,10.0,W,24.0,09:00,13.6,72,3.0,W,20,1022.7,21.7,53,5,ENE,15,1019.5
2021-04-25,11.3,23.8,0.0,3.2,9.7,W,30.0,07:00,14.9,67,1.0,WNW,20,1024.2,21.1,66,5,SE,19,1022.3
2021-04-26,11.9,23.3,0.0,3.4,10.1,ENE,24.0,13:05,15.3,86,1.0,WNW,15,1025.7,21.6,58,2,E,11,1023.2
2021-04-27,13.2,24.4,0.0,3.0,9.8,W,24.0,07:55,16.4,86,0.0,WNW,17,1027.8,21.8,61,1,ESE,15,1025.1
2021-04-28,13.9,22.9,0.0,4.0,6.2,E,20.0,14:35,17.1,87,6.0,WNW,11,1026.5,21.7,63,7,ENE,13,1023.5
2021-04-29,12.8,22.8,0.0,2.6,9.8,E,24.0,13:05,15.7,90,0.0,W,13,1025.1,21.8,63,1,E,19,1022.8
2021-04-30,13.0,24.1,0.0,3.6,7.9,ESE,24.0,14:59,15.4,94,6.0,WNW,17,1029.1,22.9,67,3,ESE,19,1026.9
2021-05-1,14.3,23.0,0.0,3.2,7.1,ENE,30.0,18:44,16.8,97,2.0,WNW,17,1030.4,22.1,76,2,E,17,1027.6
2021-05-2,14.8,24.6,0.0,0.4,8.2,NNE,31.0,11:19,16.6,98,7.0,W,11,1028.5,22.4,72,7,ENE,20,1024.7
2021-05-3,13.8,24.7,0.0,4.0,7.6,NNE,26.0,17:04,15.1,100,6.0,WNW,13,1022.4,23.5,64,1,ENE,13,1017.8
2021-05-4,15.1,17.1,0.0,4.0,0.0,WSW,33.0,00:56,16.9,85,8.0,WNW,15,1016.7,15.3,94,8,WSW,9,1015.4
2021-05-5,14.2,19.5,18.0,73.0,0.7,S,35.0,11:36,15.3,100,7.0,SW,19,1014.9,18.6,86,7,SSW,19,1012.2
2021-05-6,15.3,22.0,25.4,3.6,0.3,SSE,69.0,09:11,18.9,98,7.0,SSE,39,1011.8,21.2,91,7,SE,17,1011.3
2021-05-7,17.8,22.8,16.4,1.8,6.8,SSE,39.0,12:30,19.2,96,7.0,SSE,19,1011.4,21.7,77,6,SSW,22,1009.3
2021-05-8,15.0,26.2,0.4,3.8,6.7,WNW,24.0,09:15,17.3,96,5.0,WNW,19,1013.1,23.4,61,7,WNW,6,1012.1
2021-05-9,16.2,19.4,0.0,4.4,0.0,WNW,26.0,07:13,17.7,71,7.0,WNW,15,1019.4,19.2,72,7,NW,4,1016.6
2021-05-10,13.7,24.7,0.0,2.2,9.6,NW,37.0,14:18,16.6,87,0.0,W,20,1015.8,24.5,41,2,WNW,20,1011.7
2021-05-11,15.1,23.6,0.0,3.2,6.0,SW,33.0,15:06,16.7,84,3.0,WNW,6,1015.3,19.2,61,7,SW,22,1014.7
2021-05-12,12.8,22.5,0.4,3.0,9.5,S,37.0,10:38,15.4,86,4.0,W,15,1020.1,21.9,69,2,S,15,1017.6
2021-05-13,13.3,24.4,0.8,3.4,9.5,W,31.0,23:07,15.3,91,1.0,WNW,15,1014.2,24.0,50,2,WNW,6,1009.2
2021-05-14,13.2,20.3,0.0,4.0,9.9,WSW,50.0,10:11,16.0,50,1.0,W,26,1012.4,19.9,36,1,W,28,1011.4
2021-05-15,10.5,18.6,0.0,5.2,7.3,W,65.0,13:38,13.3,65,5.0,W,9,1013.2,16.9,38,1,WNW,28,1011.6
2021-05-16,7.8,19.2,0.0,5.2,9.7,W,50.0,23:25,10.3,58,1.0,W,24,1021.5,18.7,27,0,WNW,13,1017.9
2021-05-17,9.0,20.2,0.0,2.8,9.8,W,43.0,00:10,12.5,64,1.0,W,24,1022.1,18.4,47,2,SSE,20,1022.5
2021-05-18,8.7,20.6,0.0,4.0,9.5,W,30.0,04:51,11.3,74,1.0,W,20,1029.2,20.2,46,1,ENE,13,1026.3
2021-05-19,8.5,21.3,0.0,3.4,9.8,W,26.0,08:41,11.0,81,0.0,W,19,1029.3,18.9,61,0,E,13,1025.4
2021-05-20,8.6,21.6,0.0,2.8,7.8,WNW,28.0,07:55,11.3,78,4.0,W,20,1027.1,20.5,40,3,SSE,15,1025.0
2021-05-21,10.0,16.4,0.0,2.8,0.5,S,28.0,09:48,11.7,84,7.0,W,19,1030.4,16.0,81,7,S,7,1028.3
2021-05-22,9.0,21.8,1.4,0.4,9.4,W,30.0,08:10,11.4,87,2.0,W,24,1028.0,19.6,58,2,SSE,11,1024.7
2021-05-23,10.5,20.3,0.2,3.0,4.6,SSW,30.0,14:35,12.6,89,7.0,W,20,1027.2,19.8,69,2,SSW,22,1025.9
2021-05-24,12.5,18.7,1.0,1.2,1.2,ENE,31.0,15:52,15.2,100,4.0,WNW,17,1030.8,18.1,86,7,E,4,1028.2
2021-05-25,12.9,22.6,2.6,5.0,9.2,NNE,35.0,17:25,14.6,99,5.0,W,15,1026.5,21.1,59,6,NE,17,1021.1
2021-05-26,14.4,22.3,0.0,0.4,9.1,WSW,50.0,19:35,16.2,60,1.0,W,20,1017.6,21.4,34,1,W,19,1015.8
2021-05-27,9.9,19.6,0.0,6.2,9.5,W,41.0,05:28,12.5,58,0.0,W,28,1024.1,19.0,41,1,W,24,1020.8
2021-05-28,10.1,17.4,0.0,4.0,9.5,SW,59.0,11:49,12.8,63,1.0,W,22,1023.7,16.3,33,1,SSW,26,1024.4
2021-05-29,8.6,16.0,0.0,6.0,4.1,SW,56.0,12:15,9.9,61,5.0,W,28,1028.8,14.3,55,8,SW,24,1027.1
2021-05-30,9.9,16.2,0.0,2.8,1.6,W,43.0,07:08,12.1,70,7.0,W,20,1028.5,14.3,76,7,SSW,13,1026.7
2021-05-31,9.6,20.4,0.0,2.4,9.3,W,33.0,08:53,11.8,71,1.0,W,24,1025.9,18.8,52,1,E,11,1023.2
2021-06-1,8.6,20.5,0.0,2.8,6.0,WNW,24.0,05:02,10.0,95,6.0,WNW,19,1023.7,19.6,48,7,W,6,1020.5
2021-06-2,9.4,22.0,0.0,1.8,9.3,W,22.0,02:22,11.0,88,3.0,WNW,15,1021.8,19.7,61,1,E,11,1017.7
2021-06-3,10.9,13.4,0.0,2.4,0.0,W,31.0,09:53,12.4,92,7.0,WNW,11,1015.2,13.1,98,8,WNW,11,1010.8
2021-06-4,10.5,20.5,7.8,1.4,6.4,W,43.0,13:53,12.0,95,2.0,W,17,1010.8,17.6,56,7,W,28,1010.7
2021-06-5,8.5,18.0,0.2,3.2,9.3,SSW,31.0,01:29,11.1,76,1.0,WNW,20,1022.9,17.7,39,1,W,9,1020.4
2021-06-6,8.1,21.3,0.0,2.2,9.3,W,41.0,06:52,10.8,66,0.0,W,24,1024.0,21.1,39,1,ENE,2,1023.0
2021-06-7,7.9,20.2,0.0,3.2,8.6,W,22.0,02:12,10.5,84,6.0,W,15,1024.0,19.3,62,6,ENE,13,1018.7
2021-06-8,10.4,19.1,0.0,2.6,1.3,W,46.0,21:36,14.7,55,6.0,N,19,1013.5,18.4,54,7,NNE,26,1008.5
2021-06-9,10.2,15.7,7.4,2.4,7.6,NNW,44.0,15:36,10.5,86,3.0,WNW,30,1005.0,12.8,56,4,NW,19,1001.7
2021-06-10,6.7,10.3,0.0,4.0,0.0,NNW,31.0,00:04,9.3,81,7.0,NNE,15,1006.0,9.8,86,8,NNW,11,1005.5
2021-06-11,5.8,15.4,6.0,1.6,4.9,WNW,31.0,12:31,7.1,100,3.0,WNW,17,1011.0,14.6,64,7,NW,11,1009.6
2021-06-12,7.1,18.8,0.0,2.5,9.3,W,39.0,13:15,12.9,66,1.0,N,19,1016.1,17.7,41,1,WNW,17,1013.8
2021-06-13,8.1,19.6,0.0,4.2,9.4,W,37.0,12:04,11.6,71,1.0,W,11,1017.4,18.6,45,1,WSW,19,1014.3
2021-06-14,9.9,17.8,0.0,4.6,0.4,W,30.0,09:25,11.0,70,7.0,W,22,1016.6,17.4,66,7,SSW,9,1014.9
2021-06-15,10.6,18.2,0.0,0.0,0.9,W,26.0,03:18,12.6,85,6.0,WNW,19,1018.0,16.7,76,7,S,7,1015.7
2021-06-16,8.8,20.2,0.0,1.6,7.4,W,54.0,22:37,10.3,98,1.0,WNW,11,1017.9,20.0,61,5,ENE,11,1013.5
2021-06-17,9.5,17.9,6.2,2.0,8.3,W,50.0,01:24,11.9,70,1.0,NW,7,1009.9,17.3,41,3,W,28,1007.6
2021-06-18,9.0,18.9,0.0,4.0,8.0,W,65.0,13:50,12.1,75,1.0,W,9,1007.4,18.1,46,6,W,35,1004.7
2021-06-19,11.0,14.6,1.8,4.0,0.0,SSW,67.0,16:22,13.3,61,7.0,W,30,1012.0,12.9,89,8,SW,35,1014.2
2021-06-20,11.5,15.3,10.8,1.3,1.5,SW,46.0,07:43,12.6,85,6.0,SW,20,1023.1,13.7,87,7,SW,20,1022.7
2021-06-21,9.9,15.8,9.4,1.2,3.3,W,33.0,03:14,11.5,97,7.0,W,17,1027.4,14.8,82,3,SSW,17,1026.1
2021-06-22,9.4,18.9,1.4,2.2,2.8,W,30.0,07:42,10.7,94,7.0,WNW,19,1031.8,17.1,68,4,E,4,1029.7
2021-06-23,10.0,19.2,0.0,0.0,2.9,NNW,33.0,12:41,12.0,99,7.0,W,6,1027.6,17.3,62,6,N,19,1022.8
2021-06-24,12.0,21.7,0.0,3.6,3.1,N,48.0,13:26,15.4,74,7.0,NNE,9,1015.8,20.1,57,4,N,24,1010.6
2021-06-25,11.6,19.8,0.0,3.0,9.1,W,44.0,14:37,15.1,63,1.0,WNW,17,1015.5,19.5,42,1,W,20,1013.7
2021-06-26,9.2,19.1,0.0,4.8,9.2,W,43.0,12:38,13.3,67,1.0,WNW,19,1018.9,17.8,43,3,W,24,1018.3
2021-06-27,8.1,19.6,0.0,4.6,9.1,W,28.0,11:00,10.7,76,1.0,WNW,15,1025.7,19.3,38,0,WNW,7,1024.7
2021-06-28,8.0,17.0,0.6,0.6,2.8,SSW,33.0,15:21,8.9,91,6.0,W,22,1032.2,16.6,76,4,SSW,17,1030.5
2021-06-29,8.9,17.2,3.2,2.2,1.8,WNW,26.0,00:47,11.3,98,7.0,W,20,1034.1,14.4,93,5,NW,4,1031.6
2021-06-30,11.1,18.3,25.6,2.0,1.9,W,20.0,09:27,11.7,100,7.0,WNW,11,1031.5,16.4,88,7,E,7,1027.7
2021-07-1,10.9,17.7,3.4,0.8,1.5,W,20.0,03:31,11.6,100,8.0,W,17,1025.5,15.9,85,7,ENE,9,1021.8
2021-07-2,11.1,20.7,3.0,1.4,5.3,NNW,26.0,20:33,12.0,100,8.0,WNW,11,1018.8,20.4,63,2,ESE,6,1016.1
2021-07-3,8.5,20.8,0.2,1.8,7.7,W,30.0,07:41,10.3,91,1.0,WNW,22,1018.8,18.7,56,3,E,11,1015.8
2021-07-4,7.9,16.0,0.0,1.3,9.8,W,39.0,04:44,9.9,66,1.0,WNW,20,1022.6,15.6,45,1,WNW,15,1019.3
2021-07-5,6.7,17.5,0.0,3.6,9.5,W,35.0,19:32,9.1,75,1.0,W,20,1021.1,16.9,42,1,W,13,1018.5
2021-07-6,6.1,16.7,0.0,2.8,7.5,W,39.0,07:49,8.1,75,7.0,W,26,1022.1,15.6,48,7,WNW,7,1020.1
2021-07-7,5.5,19.1,0.0,2.2,7.5,W,31.0,03:59,7.6,80,1.0,W,22,1026.1,18.3,45,4,SSE,6,1023.6
2021-07-8,6.3,17.2,0.0,0.6,6.8,WNW,22.0,07:49,8.5,94,4.0,WNW,17,1024.4,15.8,65,7,ENE,13,1020.3
2021-07-9,8.5,12.5,0.0,1.8,0.0,W,37.0,23:30,9.9,90,8.0,WNW,15,1015.1,12.0,94,8,W,13,1011.7
2021-07-10,9.9,14.1,5.2,2.0,0.1,SW,48.0,10:43,12.5,86,7.0,WSW,26,1017.0,13.2,87,7,SW,19,1018.9
2021-07-11,9.6,17.5,21.8,28.6,5.0,SW,35.0,02:59,10.1,99,6.0,W,19,1026.8,14.7,71,5,SSW,13,1024.7
2021-07-12,8.2,17.2,0.2,2.2,7.3,W,26.0,07:35,9.4,98,7.0,W,17,1024.6,16.6,65,7,NE,13,1019.9
2021-07-13,8.1,19.6,0.2,0.8,8.6,WNW,26.0,00:40,10.2,90,1.0,WNW,15,1019.2,18.5,47,6,NW,13,1015.8
2021-07-14,10.2,16.4,0.0,3.2,0.2,NNW,30.0,00:11,13.2,67,7.0,NNW,6,1014.4,12.9,87,7,E,6,1010.1
2021-07-15,12.7,23.4,1.8,1.4,6.1,SW,33.0,16:45,15.8,74,1.0,N,19,1006.3,22.5,53,4,N,13,1001.9
2021-07-16,10.5,19.1,0.2,2.2,8.4,WNW,72.0,15:16,13.5,80,1.0,NNE,9,996.7,17.4,45,2,WNW,31,993.1
2021-07-17,11.9,14.6,2.0,6.6,9.1,NW,69.0,12:23,12.7,60,3.0,NW,33,997.0,13.7,44,1,NW,39,996.7
2021-07-18,10.0,19.3,0.0,4.4,9.5,W,44.0,10:09,13.2,63,1.0,W,28,1011.8,18.9,41,3,WSW,20,1012.4
2021-07-19,6.8,16.2,0.0,4.6,5.1,W,33.0,10:46,9.6,77,2.0,WNW,22,1018.1,15.0,52,7,WNW,17,1014.1
2021-07-20,7.5,15.9,0.0,3.4,5.6,WNW,48.0,12:55,10.9,63,3.0,WNW,13,1011.2,14.1,52,7,NW,26,1006.0
2021-07-21,8.9,15.0,0.0,4.0,5.1,SSW,61.0,12:57,9.9,54,5.0,W,24,1013.3,14.8,44,1,SSW,30,1015.2
2021-07-22,5.2,18.3,0.0,2.4,9.5,W,33.0,01:05,8.2,70,1.0,WNW,20,1019.2,17.9,40,3,N,22,1013.9
2021-07-23,8.2,17.5,0.4,3.0,2.2,NNW,41.0,05:26,10.9,76,7.0,N,4,1010.7,14.5,73,7,ENE,11,1005.9
2021-07-24,10.9,18.6,0.0,2.2,6.9,W,61.0,14:39,11.7,82,7.0,W,19,1003.0,17.8,40,1,WNW,35,1000.9
2021-07-25,10.2,16.2,0.0,7.4,9.6,W,78.0,11:31,11.4,50,1.0,W,33,1005.8,14.8,32,4,WNW,33,1008.5
2021-07-26,9.5,20.6,0.0,2.2,4.5,WNW,44.0,15:07,13.5,64,1.0,WNW,11,1015.6,18.7,40,6,WNW,30,1014.3
2021-07-27,11.2,20.5,0.0,4.0,9.6,WNW,43.0,10:59,15.2,63,1.0,NNW,9,1019.2,19.8,43,6,NW,24,1015.2
2021-07-28,12.8,25.4,0.0,6.4,6.2,NW,74.0,19:30,16.7,46,5.0,NNE,6,1008.4,23.7,30,7,NW,33,1003.6
2021-07-29,11.0,19.4,0.0,6.8,9.6,W,52.0,10:14,12.5,52,1.0,W,17,1014.0,18.9,27,0,W,24,1014.2
2021-07-30,5.9,18.1,0.0,3.4,9.7,N,26.0,17:44,9.4,69,,WNW,19,1021.0,15.9,52,0,E,11,1017.4
